"row_id","restaurant_code","chain_id","primary_cuisine","latitude","longitude","geom","restaurant_id","suburb","postcode"
18352,e1f6080d,"",Indian,-37.82276296,144.95226490,POINT (144.9522649 -37.82276296),463,DOCKLANDS,"3008"
12493,"7ef9e27b","",Japanese,-37.81588783,144.98766393,POINT (144.98766393 -37.81588783),494,EAST MELBOURNE,"3002"
21988,f8f90680,"",Desserts,-37.79170584,144.93337894,POINT (144.93337894 -37.79170584),196,KENSINGTON,"3031"
430,"7ce44139","",Snacks,-37.79131584,144.93276594,POINT (144.93276594 -37.79131584),523,KENSINGTON,"3031"
16596,"4c3af650","",Snacks,-37.83605584,144.95165194,POINT (144.95165194 -37.83605584),468,SOUTH MELBOURNE,"3205"
1474,c1c8ec08,"",Snacks,-37.79110217,144.92112505,POINT (144.92112505 -37.79110217),320,KENSINGTON,"3031"
11792,"57b9216f","9ec61b23",Indian,-37.79823184,144.93089194,POINT (144.93089194 -37.79823184),754,KENSINGTON,"3031"
19617,a2429d0a,"",Japanese,-37.79775084,144.93073494,POINT (144.93073494 -37.79775084),760,KENSINGTON,"3031"
10745,"103abc5c",b45ff465,Beverages,-37.83377971,144.93539902,POINT (144.93539902 -37.83377971),549,PORT MELBOURNE,"3207"
19478,be7b97e0,"0caffc2b",Japanese,-37.82308474,144.93981067,POINT (144.93981067 -37.82308474),455,DOCKLANDS,"3008"
19282,"9b00ea23","666a0df1",Indian,-37.82054246,144.95512646,POINT (144.95512646 -37.82054246),157,MELBOURNE,"3000"
4839,eae78581,a7f5aa77,Western,-37.81133355,144.95087767,POINT (144.95087767 -37.81133355),229,WEST MELBOURNE,"3003"
22166,d0f3f90c,c9da7ce7,Japanese,-37.80670121,144.94498226,POINT (144.94498226 -37.80670121),428,WEST MELBOURNE,"3003"
10751,b113cd62,c06f2f01,Western,-37.80624884,144.94562694,POINT (144.94562694 -37.80624884),346,WEST MELBOURNE,"3003"
19519,"356f1fbf","",Indian,-37.80612684,144.94534594,POINT (144.94534594 -37.80612684),882,WEST MELBOURNE,"3003"
3660,ecf90cc5,"83e10cca",Snacks,-37.80580649,144.94350429,POINT (144.94350429 -37.80580649),527,WEST MELBOURNE,"3003"
3888,ad166968,"",Indian,-37.83654010,144.94577570,POINT (144.9457757 -37.8365401),179,PORT MELBOURNE,"3207"
9871,"2bfba01d",f6040d43,Snacks,-37.85078084,145.00513793,POINT (145.00513793 -37.85078084),531,PRAHRAN,"3181"
15880,"063b504a","6f4ac446",Snacks,-37.85042584,145.00440893,POINT (145.00440893 -37.85042584),70,PRAHRAN,"3181"
19656,de9bceb2,"4b01ebbd",Beverages,-37.81038184,144.94596694,POINT (144.94596694 -37.81038184),793,WEST MELBOURNE,"3003"
15976,d55f0483,c98086c8,Hong Kong Style,-37.81026032,144.94531886,POINT (144.94531886 -37.81026032),944,WEST MELBOURNE,"3003"
3640,"5a2ed342","",Indian,-37.80929969,144.94781123,POINT (144.94781123 -37.80929969),923,WEST MELBOURNE,"3003"
5719,"2f8bc20f","7f8a4431",Indian,-37.80921748,144.94789630,POINT (144.9478963 -37.80921748),953,WEST MELBOURNE,"3003"
21258,"38934f0d","",Snacks,-37.81282652,144.93821022,POINT (144.93821022 -37.81282652),467,DOCKLANDS,"3008"
10192,eed99c83,"1d01abb2",Snacks,-37.79562784,144.97449494,POINT (144.97449494 -37.79562784),389,CARLTON,"3053"
2236,d9609b86,"",Desserts,-37.79471731,144.97402964,POINT (144.97402964 -37.79471731),958,CARLTON,"3053"
15203,"6576abf3",ffdde20b,Indian,-37.83687984,144.93894794,POINT (144.93894794 -37.83687984),357,PORT MELBOURNE,"3207"
361,"59fdaf0e","80e5ab1d",Indian,-37.83607514,144.94025715,POINT (144.94025715 -37.83607514),628,PORT MELBOURNE,"3207"
6762,f7afd962,"",Desserts,-37.83287784,144.94556594,POINT (144.94556594 -37.83287784),259,PORT MELBOURNE,"3207"
13629,"5dd1ea6d","",Korean,-37.80324884,144.94266729,POINT (144.94266729 -37.80324884),954,NORTH MELBOURNE,"3051"
11111,"144c1d48",e14b373f,Desserts,-37.85927484,145.00862592,POINT (145.00862592 -37.85927484),650,PRAHRAN,"3181"
17888,"0370e0c6","",Indian,-37.83474584,144.96806193,POINT (144.96806193 -37.83474584),508,SOUTH MELBOURNE,"3205"
6124,"25a12c7e","06bd5916",Indian,-37.85035584,144.99193593,POINT (144.99193593 -37.85035584),478,PRAHRAN,"3181"
17385,"0b732049","",Beverages,-37.85001627,144.99161592,POINT (144.99161592 -37.85001627),640,PRAHRAN,"3181"
23059,"3698f289","",Western,-37.83788341,144.97570493,POINT (144.97570493 -37.83788341),144,MELBOURNE,"3004"
5511,bae3a939,"52669e23",Indian,-37.82590482,144.97015085,POINT (144.97015085 -37.82590482),306,SOUTHBANK,"3006"
21954,"000ac61d","8dc94713",Beverages,-37.82258775,144.96934171,POINT (144.96934171 -37.82258775),846,SOUTHBANK,"3006"
7085,feedeb76,"06bd5916",Indian,-37.79447683,144.91713595,POINT (144.91713595 -37.79447683),842,KENSINGTON,"3031"
10690,d9d6b2d2,"",Indian,-37.79368858,144.91700936,POINT (144.91700936 -37.79368858),809,KENSINGTON,"3031"
19913,"166dbbba","",Beverages,-37.79368840,144.91729481,POINT (144.91729481 -37.7936884),691,KENSINGTON,"3031"
13399,"4efefa1a","36fbb1a7",Beverages,-37.79288908,144.91755184,POINT (144.91755184 -37.79288908),482,KENSINGTON,"3031"
15242,ea569ea1,"",Snacks,-37.79287883,144.91780495,POINT (144.91780495 -37.79287883),134,KENSINGTON,"3031"
8062,"8f157e75",ab87ae8b,Western,-37.79251992,144.91793605,POINT (144.91793605 -37.79251992),269,KENSINGTON,"3031"
20223,"62d43a5c",a6dcdf34,Beverages,-37.79243988,144.92042652,POINT (144.92042652 -37.79243988),348,KENSINGTON,"3031"
20734,c54552e9,"",Japanese,-37.79220406,144.92071535,POINT (144.92071535 -37.79220406),579,KENSINGTON,"3031"
5188,"918f5099",ec3b749b,Indian,-37.79204883,144.92140595,POINT (144.92140595 -37.79204883),772,KENSINGTON,"3031"
11139,c33fcf0d,"",Japanese,-37.79115852,144.92289914,POINT (144.92289914 -37.79115852),911,KENSINGTON,"3031"
9581,"4e76a23b","36fbb1a7",Beverages,-37.84155311,144.93592688,POINT (144.93592688 -37.84155311),87,PORT MELBOURNE,"3207"
13244,"5a65cfc1",a23973b3,Indian,-37.83706884,144.94045394,POINT (144.94045394 -37.83706884),14,PORT MELBOURNE,"3207"
6530,b54f79d0,"9f52af27",Beverages,-37.83666008,144.94078568,POINT (144.94078568 -37.83666008),23,PORT MELBOURNE,"3207"
1693,d1b09409,"",Indian,-37.79670084,144.95624894,POINT (144.95624894 -37.79670084),212,PARKVILLE,"3052"
7249,"03a8d2a1","",Japanese,-37.80271321,144.94903279,POINT (144.94903279 -37.80271321),111,NORTH MELBOURNE,"3051"
4162,c3950feb,"645bed93",Snacks,-37.77666929,144.94026683,POINT (144.94026683 -37.77666929),2,PARKVILLE,"3052"
6902,"1133ed0d","",Indian,-37.77619569,144.94069363,POINT (144.94069363 -37.77619569),294,PARKVILLE,"3052"
19136,bfe06907,"",Indian,-37.79374295,144.93532734,POINT (144.93532734 -37.79374295),413,KENSINGTON,"3031"
9387,b7607b74,"0d8e81d9",Indian,-37.79075287,144.93507719,POINT (144.93507719 -37.79075287),613,KENSINGTON,"3031"
11897,"94a99332","347a72c5",Indian,-37.79067134,144.93515020,POINT (144.9351502 -37.79067134),902,KENSINGTON,"3031"
8311,"4546e587","",Snacks,-37.82958336,144.94367621,POINT (144.94367621 -37.82958336),303,PORT MELBOURNE,"3207"
13431,c1bb2b6d,"9f52af27",Beverages,-37.84644784,144.99831093,POINT (144.99831093 -37.84644784),704,SOUTH YARRA,"3141"
900,a0ca357f,"80924b01",Indian,-37.84624984,144.99834993,POINT (144.99834993 -37.84624984),701,SOUTH YARRA,"3141"
16195,"4d4388fc","",Desserts,-37.84211800,144.99858767,POINT (144.99858767 -37.842118),610,SOUTH YARRA,"3141"
15912,"9774303d","",Snacks,-37.84137979,144.99863034,POINT (144.99863034 -37.84137979),75,SOUTH YARRA,"3141"
18968,"8b2d2ac2",ec929284,Beverages,-37.84127208,144.99865598,POINT (144.99865598 -37.84127208),830,SOUTH YARRA,"3141"
19721,"4b38372f","",Korean,-37.84125909,144.99895179,POINT (144.99895179 -37.84125909),38,SOUTH YARRA,"3141"
1133,"32112531","4ac2caae",Vegetarian,-37.84111033,144.99868308,POINT (144.99868308 -37.84111033),670,SOUTH YARRA,"3141"
18361,"47a01339","",Healthy,-37.79256297,144.94120683,POINT (144.94120683 -37.79256297),561,NORTH MELBOURNE,"3051"
14850,"2255b645","8dc94713",Beverages,-37.79584584,144.96503494,POINT (144.96503494 -37.79584584),967,CARLTON,"3053"
2387,bb978ccf,"2f1256c0",Healthy,-37.81837638,144.96827914,POINT (144.96827914 -37.81837638),637,MELBOURNE,"3000"
13422,"6318eec2","",Snacks,-37.81379323,144.96604967,POINT (144.96604967 -37.81379323),337,MELBOURNE,"3000"
15017,b72ee9d6,b3280fcb,Beverages,-37.81374100,144.96602441,POINT (144.96602441 -37.813741),454,MELBOURNE,"3000"
15753,e94ad8c1,"",Indian,-37.80862952,144.96366534,POINT (144.96366534 -37.80862952),715,MELBOURNE,"3000"
10688,c21d002c,"5b3f030c",Southeast Asian,-37.81175639,144.96540999,POINT (144.96540999 -37.81175639),17,MELBOURNE,"3000"
1352,b74fa2e0,"",Beverages,-37.79587583,144.91822995,POINT (144.91822995 -37.79587583),301,KENSINGTON,"3031"
12765,"571861f4","072809e9",Beverages,-37.83904483,144.91654794,POINT (144.91654794 -37.83904483),974,PORT MELBOURNE,"3207"
4730,"4cc37f25","",Japanese,-37.83884183,144.92241694,POINT (144.92241694 -37.83884183),267,PORT MELBOURNE,"3207"
7326,"484a1ff0","",Indian,-37.79477968,144.91990745,POINT (144.91990745 -37.79477968),339,KENSINGTON,"3031"
7630,"145e8f0e","",Snacks,-37.83897384,144.92877294,POINT (144.92877294 -37.83897384),59,PORT MELBOURNE,"3207"
9580,"90963d36","",Indian,-37.79472611,144.92524400,POINT (144.925244 -37.79472611),113,KENSINGTON,"3031"
13386,f007203a,"51e738ed",Indian,-37.79449912,144.92565916,POINT (144.92565916 -37.79449912),807,KENSINGTON,"3031"
17944,"563463cd","",Indian,-37.79427874,144.92542685,POINT (144.92542685 -37.79427874),543,KENSINGTON,"3031"
847,"8ac45ece","",Snacks,-37.79405273,144.92640981,POINT (144.92640981 -37.79405273),394,KENSINGTON,"3031"
7892,a1e85a74,"",Healthy,-37.83689184,144.96604793,POINT (144.96604793 -37.83689184),552,SOUTH MELBOURNE,"3205"
9484,"6a010c8b","",Vegetarian,-37.83943914,144.99837136,POINT (144.99837136 -37.83943914),854,SOUTH YARRA,"3141"
13282,"577bc33a","",Indian,-37.83892784,144.99810393,POINT (144.99810393 -37.83892784),42,SOUTH YARRA,"3141"
15948,"9bff5994",c9fd5bbf,Western,-37.83834274,144.99822136,POINT (144.99822136 -37.83834274),321,SOUTH YARRA,"3141"
16735,"6ab9448a","",Japanese,-37.82877959,144.94242839,POINT (144.94242839 -37.82877959),277,PORT MELBOURNE,"3207"
720,ed97152e,"",Indian,-37.83952221,144.99733382,POINT (144.99733382 -37.83952221),750,SOUTH YARRA,"3141"
6708,cdd0e6c3,"",Indian,-37.83880804,144.99155235,POINT (144.99155235 -37.83880804),76,SOUTH YARRA,"3141"
6346,bfbbd7a7,"",Japanese,-37.83819841,144.98698950,POINT (144.9869895 -37.83819841),855,SOUTH YARRA,"3141"
15336,eb2f3d80,"",Japanese,-37.83249184,144.96385093,POINT (144.96385093 -37.83249184),326,SOUTH MELBOURNE,"3205"
10281,e9474e50,"8dc94713",Beverages,-37.83797384,144.94893994,POINT (144.94893994 -37.83797384),915,SOUTH MELBOURNE,"3205"
5951,f08601ac,"",Indian,-37.85182424,145.00155953,POINT (145.00155953 -37.85182424),943,PRAHRAN,"3181"
13808,"5b405609","3ae08d0c",Snacks,-37.85130684,145.00163493,POINT (145.00163493 -37.85130684),406,PRAHRAN,"3181"
11231,"327cea09","",Western,-37.83635484,144.93112194,POINT (144.93112194 -37.83635484),771,PORT MELBOURNE,"3207"
17409,df72ca0c,"7c8c4f32",Snacks,-37.84562284,144.98797993,POINT (144.98797993 -37.84562284),653,SOUTH YARRA,"3141"
274,"50147a1c","82d5177a",Indian,-37.84510884,144.98809093,POINT (144.98809093 -37.84510884),662,SOUTH YARRA,"3141"
20392,dd8e6e74,"90083360",Japanese,-37.79944731,144.96966424,POINT (144.96966424 -37.79944731),945,CARLTON,"3053"
10465,fe959513,"2e50ca91",Indian,-37.85801484,145.00871692,POINT (145.00871692 -37.85801484),275,PRAHRAN,"3181"
19070,e40784ef,"4bfa0362",Western,-37.85789984,145.00779892,POINT (145.00779892 -37.85789984),115,PRAHRAN,"3181"
13893,ba108999,"92005371",Indian,-37.79967862,144.95364702,POINT (144.95364702 -37.79967862),102,NORTH MELBOURNE,"3051"
8755,"1a782658","5a3894f2",Western,-37.78793784,144.93331394,POINT (144.93331394 -37.78793784),865,FLEMINGTON,"3031"
1401,d93ddd0d,"",Desserts,-37.80515184,144.95149494,POINT (144.95149494 -37.80515184),591,NORTH MELBOURNE,"3051"
3959,de509f30,"5a64ad7b",Western,-37.80514084,144.95133694,POINT (144.95133694 -37.80514084),588,NORTH MELBOURNE,"3051"
4138,fdb776ec,"",Japanese,-37.80554384,144.95121194,POINT (144.95121194 -37.80554384),930,WEST MELBOURNE,"3003"
20996,abbbeaf9,"8caa989a",Indian,-37.80536284,144.94963794,POINT (144.94963794 -37.80536284),747,WEST MELBOURNE,"3003"
3554,"4523e920","",Western,-37.80508586,144.94704416,POINT (144.94704416 -37.80508586),242,WEST MELBOURNE,"3003"
19019,"2d6941ac","",Western,-37.79950185,144.95345787,POINT (144.95345787 -37.79950185),254,NORTH MELBOURNE,"3051"
16315,"7d3b7ab2","52669e23",Indian,-37.79727401,144.92081024,POINT (144.92081024 -37.79727401),553,KENSINGTON,"3031"
4525,"5011caf0","347a72c5",Indian,-37.83703419,144.98478263,POINT (144.98478263 -37.83703419),122,SOUTH YARRA,"3141"
4689,d3a89555,"5f9d20c9",Beverages,-37.83630518,144.98557458,POINT (144.98557458 -37.83630518),937,SOUTH YARRA,"3141"
8734,b9c72f93,"8795da35",Indian,-37.83337615,144.98588130,POINT (144.9858813 -37.83337615),324,SOUTH YARRA,"3141"
9867,f1cc4336,"9c65d566",Beverages,-37.78392576,144.92961112,POINT (144.92961112 -37.78392576),47,FLEMINGTON,"3031"
21831,beccec1b,"8f66557a",Western,-37.83337784,144.95724794,POINT (144.95724794 -37.83337784),707,SOUTH MELBOURNE,"3205"
15188,a140b186,"1046f8f9",Beverages,-37.81736234,144.98099801,POINT (144.98099801 -37.81736234),909,EAST MELBOURNE,"3002"
23026,"6cae5076","8dc94713",Beverages,-37.81639544,144.98730935,POINT (144.98730935 -37.81639544),578,EAST MELBOURNE,"3002"
4350,"647d8a60","",Snacks,-37.81627584,144.98616493,POINT (144.98616493 -37.81627584),918,EAST MELBOURNE,"3002"
12176,fba47278,"",Indian,-37.78697484,144.93186494,POINT (144.93186494 -37.78697484),900,FLEMINGTON,"3031"
6779,"68c6d264","",Western,-37.78463375,144.93181849,POINT (144.93181849 -37.78463375),533,FLEMINGTON,"3031"
1267,"4bee0ca0","",Indian,-37.85046584,145.00518093,POINT (145.00518093 -37.85046584),743,PRAHRAN,"3181"
4827,"4adeb884","",Indian,-37.84878484,145.00541893,POINT (145.00541893 -37.84878484),540,PRAHRAN,"3181"
1713,a7795906,"1aba123c",Indian,-37.81495629,144.95816777,POINT (144.95816777 -37.81495629),511,MELBOURNE,"3000"
11241,"5e5e01d4",a7f5aa77,Western,-37.80980122,144.95580450,POINT (144.9558045 -37.80980122),86,MELBOURNE,"3000"
18800,"7495aea6","",Japanese,-37.85599284,145.00210993,POINT (145.00210993 -37.85599284),585,PRAHRAN,"3181"
14070,"560ce14d","",Chinese,-37.85440514,145.00273072,POINT (145.00273072 -37.85440514),686,PRAHRAN,"3181"
21813,a382d294,a6dcdf34,Beverages,-37.85253387,145.00272710,POINT (145.0027271 -37.85253387),351,PRAHRAN,"3181"
19676,f09f518b,"",Japanese,-37.85177184,145.00242893,POINT (145.00242893 -37.85177184),11,PRAHRAN,"3181"
8824,"11cb2972","",Snacks,-37.84377209,145.00386771,POINT (145.00386771 -37.84377209),688,SOUTH YARRA,"3141"
667,"737abfe1","",Snacks,-37.83639217,144.91660778,POINT (144.91660778 -37.83639217),232,PORT MELBOURNE,"3207"
650,"4e34167b","",Indian,-37.83301447,144.92574530,POINT (144.9257453 -37.83301447),827,PORT MELBOURNE,"3207"
3665,a45da1e7,e14b373f,Desserts,-37.83241905,144.93700420,POINT (144.9370042 -37.83241905),638,PORT MELBOURNE,"3207"
6378,"43942324",db5087fb,Indian,-37.84434484,144.99921993,POINT (144.99921993 -37.84434484),19,SOUTH YARRA,"3141"
7753,"85f655ee","",Indian,-37.84395184,144.99783293,POINT (144.99783293 -37.84395184),120,SOUTH YARRA,"3141"
15925,"82488477","",Western,-37.78460283,144.91999395,POINT (144.91999395 -37.78460283),721,FLEMINGTON,"3031"
4270,"95909839","",Japanese,-37.81008248,144.94906350,POINT (144.9490635 -37.81008248),30,WEST MELBOURNE,"3003"
15713,ea62eb97,f4603a70,Japanese,-37.82854313,144.94196996,POINT (144.94196996 -37.82854313),668,PORT MELBOURNE,"3207"
11012,d4edd79d,"23cfdb2d",Beverages,-37.82843666,144.94210834,POINT (144.94210834 -37.82843666),245,PORT MELBOURNE,"3207"
12408,"6c32c405","",Desserts,-37.80002564,144.95417748,POINT (144.95417748 -37.80002564),145,NORTH MELBOURNE,"3051"
3907,"37b886d4","",Beverages,-37.85134784,145.00615693,POINT (145.00615693 -37.85134784),655,PRAHRAN,"3181"
16502,c5c57386,"",Japanese,-37.85129584,145.00573793,POINT (145.00573793 -37.85129584),429,PRAHRAN,"3181"
18373,"99ab3e45","23cfdb2d",Beverages,-37.85102084,145.00546093,POINT (145.00546093 -37.85102084),295,PRAHRAN,"3181"
22478,ba807dcb,"",Desserts,-37.85264984,145.01080292,POINT (145.01080292 -37.85264984),369,PRAHRAN,"3181"
1208,c23ca626,"",Beverages,-37.83128685,144.96031725,POINT (144.96031725 -37.83128685),767,SOUTH MELBOURNE,"3205"
4169,bb20fe67,"",Indian,-37.83096602,144.96065548,POINT (144.96065548 -37.83096602),414,SOUTH MELBOURNE,"3205"
13899,c47a3d78,"169e0833",Hong Kong Style,-37.85198984,144.99780893,POINT (144.99780893 -37.85198984),461,PRAHRAN,"3181"
19314,"98af0b41","347a72c5",Indian,-37.85147384,144.99818593,POINT (144.99818593 -37.85147384),676,PRAHRAN,"3181"
7010,e2ee84f1,"",Indian,-37.85107138,144.99826083,POINT (144.99826083 -37.85107138),769,PRAHRAN,"3181"
15145,bd28ac77,"9e250a9d",Beverages,-37.85086284,144.99828293,POINT (144.99828293 -37.85086284),39,PRAHRAN,"3181"
21760,"625d9171","",Korean,-37.85053884,144.99832493,POINT (144.99832493 -37.85053884),492,PRAHRAN,"3181"
13708,"9fb53554","",Healthy,-37.84967184,144.99820093,POINT (144.99820093 -37.84967184),150,PRAHRAN,"3181"
16684,"9153cecc","",Snacks,-37.84865584,144.99833093,POINT (144.99833093 -37.84865584),132,PRAHRAN,"3181"
7265,fc162e81,bf77fa50,Western,-37.83133285,144.95829354,POINT (144.95829354 -37.83133285),833,SOUTH MELBOURNE,"3205"
